family_semantics,certification_regime,mode,severity,threshold_fraction,samples,support_width_count,mean_support_width,mean_family_size,strict_loss_rate,family_loss_rate,family_rescue_rate,no_worse_violation_rate,mean_loss_reduction_vs_strict,strict_cut_inclusion_rate,mean_uncertified_cut_count,mean_unavailable_support_count,mean_family_recovery_length
exact_k,cut_level,frontier_dropout,1.0,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,2.125833,
exact_k,cut_level,frontier_dropout,1.0,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,2.125833,
exact_k,cut_level,frontier_dropout,1.0,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,2.125833,
exact_k,cut_level,frontier_dropout,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.125833,
exact_k,cut_level,ledger_failure,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,ledger_failure,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,ledger_failure,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,ledger_failure,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,ledger_failure,0.25,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.0,0.0,0.0
exact_k,cut_level,ledger_failure,0.25,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.183333,0.0,0.0
exact_k,cut_level,ledger_failure,0.25,0.75,2400,4,2.125833,1.55,0.816667,0.816667,0.0,0.0,0.0,0.816667,1.0,0.0,0.0
exact_k,cut_level,ledger_failure,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,ledger_failure,0.5,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.381667,0.0,0.0
exact_k,cut_level,ledger_failure,0.5,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.565,0.0,0.0
exact_k,cut_level,ledger_failure,0.5,0.75,2400,4,2.125833,1.55,0.816667,0.816667,0.0,0.0,0.0,0.816667,1.183333,0.0,0.0
exact_k,cut_level,ledger_failure,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,ledger_failure,0.75,0.25,2400,4,2.125833,2.125833,0.439167,0.816667,0.0,0.3775,-0.3775,0.439167,1.9425,0.0,0.0
exact_k,cut_level,ledger_failure,0.75,0.5,2400,4,2.125833,2.4925,0.439167,0.816667,0.0,0.3775,-0.3775,0.439167,2.309167,0.0,0.0
exact_k,cut_level,ledger_failure,0.75,0.75,2400,4,2.125833,1.55,0.816667,0.816667,0.0,0.0,0.0,0.816667,1.366667,0.0,0.0
exact_k,cut_level,ledger_failure,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,ledger_failure,1.0,0.25,2400,4,2.125833,2.125833,0.439167,1.0,0.0,0.560833,-0.560833,0.439167,2.125833,0.0,
exact_k,cut_level,ledger_failure,1.0,0.5,2400,4,2.125833,2.4925,0.439167,1.0,0.0,0.560833,-0.560833,0.439167,2.4925,0.0,
exact_k,cut_level,ledger_failure,1.0,0.75,2400,4,2.125833,1.55,0.816667,1.0,0.0,0.183333,-0.183333,0.816667,1.55,0.0,
exact_k,cut_level,ledger_failure,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,orientation_degradation,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,orientation_degradation,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,orientation_degradation,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,orientation_degradation,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,orientation_degradation,0.25,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.0,0.0,0.0
exact_k,cut_level,orientation_degradation,0.25,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.183333,0.0,0.0
exact_k,cut_level,orientation_degradation,0.25,0.75,2400,4,2.125833,1.55,0.816667,0.816667,0.0,0.0,0.0,0.816667,1.0,0.0,0.0
exact_k,cut_level,orientation_degradation,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,orientation_degradation,0.5,0.25,2400,4,2.125833,2.125833,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.381667,0.0,0.0
exact_k,cut_level,orientation_degradation,0.5,0.5,2400,4,2.125833,2.4925,0.439167,0.439167,0.0,0.0,0.0,0.439167,1.565,0.0,0.0
exact_k,cut_level,orientation_degradation,0.5,0.75,2400,4,2.125833,1.55,0.816667,0.816667,0.0,0.0,0.0,0.816667,1.183333,0.0,0.0
exact_k,cut_level,orientation_degradation,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,orientation_degradation,0.75,0.25,2400,4,2.125833,2.125833,0.439167,0.816667,0.0,0.3775,-0.3775,0.439167,1.9425,0.0,0.0
exact_k,cut_level,orientation_degradation,0.75,0.5,2400,4,2.125833,2.4925,0.439167,0.816667,0.0,0.3775,-0.3775,0.439167,2.309167,0.0,0.0
exact_k,cut_level,orientation_degradation,0.75,0.75,2400,4,2.125833,1.55,0.816667,0.816667,0.0,0.0,0.0,0.816667,1.366667,0.0,0.0
exact_k,cut_level,orientation_degradation,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,orientation_degradation,1.0,0.25,2400,4,2.125833,2.125833,0.439167,1.0,0.0,0.560833,-0.560833,0.439167,2.125833,0.0,
exact_k,cut_level,orientation_degradation,1.0,0.5,2400,4,2.125833,2.4925,0.439167,1.0,0.0,0.560833,-0.560833,0.439167,2.4925,0.0,
exact_k,cut_level,orientation_degradation,1.0,0.75,2400,4,2.125833,1.55,0.816667,1.0,0.0,0.183333,-0.183333,0.816667,1.55,0.0,
exact_k,cut_level,orientation_degradation,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,cut_level,selector_stress,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.25,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.25,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.25,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.25,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.5,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.5,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.5,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.5,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.75,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.75,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.75,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,selector_stress,0.75,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,selector_stress,1.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,1.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,selector_stress,1.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,selector_stress,1.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,support_delay,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,support_delay,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,cut_level,support_delay,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,cut_level,support_delay,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,cut_level,support_delay,0.25,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,1.0,1.0
exact_k,cut_level,support_delay,0.25,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,1.0,1.0
exact_k,cut_level,support_delay,0.25,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,1.0,1.0
exact_k,cut_level,support_delay,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
exact_k,cut_level,support_delay,0.5,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,1.381667,2.0
exact_k,cut_level,support_delay,0.5,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,1.381667,2.0
exact_k,cut_level,support_delay,0.5,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,1.381667,
exact_k,cut_level,support_delay,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.381667,
exact_k,cut_level,support_delay,0.75,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,1.9425,4.0
exact_k,cut_level,support_delay,0.75,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,1.9425,
exact_k,cut_level,support_delay,0.75,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,1.9425,
exact_k,cut_level,support_delay,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9425,
exact_k,cut_level,support_delay,1.0,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,2.125833,
exact_k,cut_level,support_delay,1.0,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,2.125833,
exact_k,cut_level,support_delay,1.0,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,2.125833,
exact_k,cut_level,support_delay,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.125833,
exact_k,parent_shared,edge_dropout,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,edge_dropout,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,edge_dropout,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,parent_shared,edge_dropout,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,parent_shared,edge_dropout,0.25,0.25,2400,4,2.125833,2.125833,0.76125,0.403333,0.357917,0.0,0.357917,0.439167,0.0,0.0,0.19
exact_k,parent_shared,edge_dropout,0.25,0.5,2400,4,2.125833,2.4925,0.76125,0.439583,0.321667,0.0,0.321667,0.439167,0.0,0.0,0.200951
exact_k,parent_shared,edge_dropout,0.25,0.75,2400,4,2.125833,1.55,0.76125,0.67625,0.085,0.0,0.085,0.816667,0.0,0.0,0.269319
exact_k,parent_shared,edge_dropout,0.25,1.0,2400,4,2.125833,1.0,0.76125,0.76125,0.0,0.0,0.0,1.0,0.0,0.0,0.300196
exact_k,parent_shared,edge_dropout,0.5,0.25,2400,4,2.125833,2.125833,0.814583,0.372917,0.441667,0.0,0.441667,0.439167,0.0,0.0,0.12
exact_k,parent_shared,edge_dropout,0.5,0.5,2400,4,2.125833,2.4925,0.814583,0.51375,0.300833,0.0,0.300833,0.439167,0.0,0.0,0.18808
exact_k,parent_shared,edge_dropout,0.5,0.75,2400,4,2.125833,1.55,0.814583,0.769583,0.045,0.0,0.045,0.816667,0.0,0.0,0.247569
exact_k,parent_shared,edge_dropout,0.5,1.0,2400,4,2.125833,1.0,0.814583,0.814583,0.0,0.0,0.0,1.0,0.0,0.0,0.227649
exact_k,parent_shared,edge_dropout,0.75,0.25,2400,4,2.125833,2.125833,0.994167,0.685833,0.308333,0.0,0.308333,0.439167,0.0,0.0,0.00875
exact_k,parent_shared,edge_dropout,0.75,0.5,2400,4,2.125833,2.4925,0.994167,0.871667,0.1225,0.0,0.1225,0.439167,0.0,0.0,0.15889
exact_k,parent_shared,edge_dropout,0.75,0.75,2400,4,2.125833,1.55,0.994167,0.991667,0.0025,0.0,0.0025,0.816667,0.0,0.0,0.092643
exact_k,parent_shared,edge_dropout,0.75,1.0,2400,4,2.125833,1.0,0.994167,0.994167,0.0,0.0,0.0,1.0,0.0,0.0,0.04537
exact_k,parent_shared,edge_dropout,1.0,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,edge_dropout,1.0,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.078042
exact_k,parent_shared,edge_dropout,1.0,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.032015
exact_k,parent_shared,edge_dropout,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013233
exact_k,parent_shared,frontier_dropout,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,frontier_dropout,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,frontier_dropout,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,parent_shared,frontier_dropout,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,parent_shared,frontier_dropout,0.25,0.25,2400,4,2.125833,2.125833,1.0,0.439167,0.560833,0.0,0.560833,0.439167,0.0,1.0,0.0
exact_k,parent_shared,frontier_dropout,0.25,0.5,2400,4,2.125833,2.4925,1.0,0.439167,0.560833,0.0,0.560833,0.439167,0.0,1.0,0.0
exact_k,parent_shared,frontier_dropout,0.25,0.75,2400,4,2.125833,1.55,1.0,0.816667,0.183333,0.0,0.183333,0.816667,0.0,1.0,0.0
exact_k,parent_shared,frontier_dropout,0.25,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,
exact_k,parent_shared,frontier_dropout,0.5,0.25,2400,4,2.125833,2.125833,1.0,0.439167,0.560833,0.0,0.560833,0.439167,0.0,1.381667,0.0
exact_k,parent_shared,frontier_dropout,0.5,0.5,2400,4,2.125833,2.4925,1.0,0.6375,0.3625,0.0,0.3625,0.439167,0.0,1.381667,0.0
exact_k,parent_shared,frontier_dropout,0.5,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,1.381667,
exact_k,parent_shared,frontier_dropout,0.5,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.381667,
exact_k,parent_shared,frontier_dropout,0.75,0.25,2400,4,2.125833,2.125833,1.0,0.816667,0.183333,0.0,0.183333,0.439167,0.0,1.9425,0.0
exact_k,parent_shared,frontier_dropout,0.75,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,1.9425,
exact_k,parent_shared,frontier_dropout,0.75,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,1.9425,
exact_k,parent_shared,frontier_dropout,0.75,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9425,
exact_k,parent_shared,frontier_dropout,1.0,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,2.125833,
exact_k,parent_shared,frontier_dropout,1.0,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,0.0,2.125833,
exact_k,parent_shared,frontier_dropout,1.0,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,0.0,2.125833,
exact_k,parent_shared,frontier_dropout,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.125833,
exact_k,parent_shared,ledger_failure,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,ledger_failure,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,ledger_failure,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,parent_shared,ledger_failure,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,parent_shared,ledger_failure,0.25,0.25,2400,4,2.125833,2.125833,0.15875,0.15875,0.0,0.0,0.0,0.439167,0.390833,0.0,0.0
exact_k,parent_shared,ledger_failure,0.25,0.5,2400,4,2.125833,2.4925,0.15875,0.15875,0.0,0.0,0.0,0.439167,0.4725,0.0,0.0
exact_k,parent_shared,ledger_failure,0.25,0.75,2400,4,2.125833,1.55,0.15875,0.15875,0.0,0.0,0.0,0.816667,0.28125,0.0,0.0
exact_k,parent_shared,ledger_failure,0.25,1.0,2400,4,2.125833,1.0,0.15875,0.15875,0.0,0.0,0.0,1.0,0.15875,0.0,0.0
exact_k,parent_shared,ledger_failure,0.5,0.25,2400,4,2.125833,2.125833,0.54375,0.54375,0.0,0.0,0.0,0.439167,1.052917,0.0,0.0
exact_k,parent_shared,ledger_failure,0.5,0.5,2400,4,2.125833,2.4925,0.54375,0.54375,0.0,0.0,0.0,0.439167,1.21875,0.0,0.0
exact_k,parent_shared,ledger_failure,0.5,0.75,2400,4,2.125833,1.55,0.54375,0.54375,0.0,0.0,0.0,0.816667,0.7925,0.0,0.0
exact_k,parent_shared,ledger_failure,0.5,1.0,2400,4,2.125833,1.0,0.54375,0.54375,0.0,0.0,0.0,1.0,0.54375,0.0,0.0
exact_k,parent_shared,ledger_failure,0.75,0.25,2400,4,2.125833,2.125833,0.700417,0.700417,0.0,0.0,0.0,0.439167,1.556667,0.0,0.0
exact_k,parent_shared,ledger_failure,0.75,0.5,2400,4,2.125833,2.4925,0.700417,0.700417,0.0,0.0,0.0,0.439167,1.845,0.0,0.0
exact_k,parent_shared,ledger_failure,0.75,0.75,2400,4,2.125833,1.55,0.700417,0.700417,0.0,0.0,0.0,0.816667,1.132917,0.0,0.0
exact_k,parent_shared,ledger_failure,0.75,1.0,2400,4,2.125833,1.0,0.700417,0.700417,0.0,0.0,0.0,1.0,0.700417,0.0,0.0
exact_k,parent_shared,ledger_failure,1.0,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,2.125833,0.0,
exact_k,parent_shared,ledger_failure,1.0,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,2.4925,0.0,
exact_k,parent_shared,ledger_failure,1.0,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,1.55,0.0,
exact_k,parent_shared,ledger_failure,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,parent_shared,orientation_degradation,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.25,0.25,2400,4,2.125833,2.125833,0.20875,0.20875,0.0,0.0,0.0,0.439167,0.45875,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.25,0.5,2400,4,2.125833,2.4925,0.20875,0.20875,0.0,0.0,0.0,0.439167,0.52125,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.25,0.75,2400,4,2.125833,1.55,0.20875,0.20875,0.0,0.0,0.0,0.816667,0.3025,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.25,1.0,2400,4,2.125833,1.0,0.20875,0.20875,0.0,0.0,0.0,1.0,0.20875,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.5,0.25,2400,4,2.125833,2.125833,0.442083,0.442083,0.0,0.0,0.0,0.439167,0.97875,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.5,0.5,2400,4,2.125833,2.4925,0.442083,0.442083,0.0,0.0,0.0,0.439167,1.140417,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.5,0.75,2400,4,2.125833,1.55,0.442083,0.442083,0.0,0.0,0.0,0.816667,0.684583,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.5,1.0,2400,4,2.125833,1.0,0.442083,0.442083,0.0,0.0,0.0,1.0,0.442083,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.75,0.25,2400,4,2.125833,2.125833,0.77375,0.77375,0.0,0.0,0.0,0.439167,1.62625,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.75,0.5,2400,4,2.125833,2.4925,0.77375,0.77375,0.0,0.0,0.0,0.439167,1.917083,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.75,0.75,2400,4,2.125833,1.55,0.77375,0.77375,0.0,0.0,0.0,0.816667,1.21,0.0,0.0
exact_k,parent_shared,orientation_degradation,0.75,1.0,2400,4,2.125833,1.0,0.77375,0.77375,0.0,0.0,0.0,1.0,0.77375,0.0,0.0
exact_k,parent_shared,orientation_degradation,1.0,0.25,2400,4,2.125833,2.125833,1.0,1.0,0.0,0.0,0.0,0.439167,2.125833,0.0,
exact_k,parent_shared,orientation_degradation,1.0,0.5,2400,4,2.125833,2.4925,1.0,1.0,0.0,0.0,0.0,0.439167,2.4925,0.0,
exact_k,parent_shared,orientation_degradation,1.0,0.75,2400,4,2.125833,1.55,1.0,1.0,0.0,0.0,0.0,0.816667,1.55,0.0,
exact_k,parent_shared,orientation_degradation,1.0,1.0,2400,4,2.125833,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
exact_k,parent_shared,selector_stress,0.0,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.0,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.0,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.0,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.25,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.25,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.25,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.25,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.5,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.5,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.5,0.75,2400,4,2.125833,1.55,0.0,0.0,0.0,0.0,0.0,0.816667,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.5,1.0,2400,4,2.125833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.75,0.25,2400,4,2.125833,2.125833,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
exact_k,parent_shared,selector_stress,0.75,0.5,2400,4,2.125833,2.4925,0.0,0.0,0.0,0.0,0.0,0.439167,0.0,0.0,0.0
