keying,mode,family_semantics,severity,threshold_fraction,support_width,trials,certification_rescue_rate,orientation_overlap_all_pairs_mean,orientation_overlap_parent_anchored_mean,avg_witness_token_count,support_overlap_mean,frontier_overlap_mean,legacy_orientation_overlap_mean,ledger_overlap_mean
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.5,2,645,0.2589147286821705,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.5,3,714,0.16946778711484595,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.5,4,660,0.29848484848484846,0.3333333333333333,0.3113589517533368,5.9480519480519485,0.333333,0.333333,0.333333,0.6199095363636363
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.5,0.75,4,660,0.1787878787878788,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,2,645,0.15503875968992248,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,3,714,0.27871148459383754,0.16666666666666666,0.11315116669495262,3.9348739495798317,0.166667,0.166667,0.166667,0.5221920084033613
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.25,4,660,0.4196969696969697,0.1,0.06347680273900194,4.163636363636364,0.1,0.1,0.1,0.48251351363636363
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,2,645,0.15503875968992248,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,3,714,0.1722689075630252,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.5,4,660,0.35,0.3333333333333333,0.3113589517533368,5.9480519480519485,0.333333,0.333333,0.333333,0.6199095363636363
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,ledger_failure,augmented_exact_k,0.75,0.75,4,660,0.1621212121212121,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,2,645,0.14108527131782947,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,3,714,0.14985994397759103,0.3333333333333333,0.22526065838759338,4.496998799519807,0.333333,0.333333,0.333333,0.6190285588235295
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.25,4,660,0.18636363636363637,0.3333333333333333,0.19856788013467733,5.551515151515152,0.333333,0.333333,0.333333,0.6143184590909091
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,2,645,0.14108527131782947,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,3,714,0.11624649859943978,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.5,4,660,0.10151515151515152,0.43636363636363634,0.37363074210400415,6.62396694214876,0.4363639999999999,0.4363639999999999,0.4363639999999999,0.6784479409090909
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.25,0.75,4,660,0.09242424242424242,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,2,645,0.19069767441860466,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,3,714,0.3235294117647059,0.3333333333333333,0.22526065838759338,4.496998799519807,0.333333,0.333333,0.333333,0.6190285588235295
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,4,660,0.3303030303030303,0.3333333333333333,0.19856788013467733,5.551515151515152,0.333333,0.333333,0.333333,0.6143184590909091
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,2,645,0.19069767441860466,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,3,714,0.18627450980392157,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,4,660,0.23030303030303031,0.43636363636363634,0.37363074210400415,6.62396694214876,0.4363639999999999,0.4363639999999999,0.4363639999999999,0.6784479409090909
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,4,660,0.15,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,2,645,0.17364341085271318,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,3,714,0.31092436974789917,0.3333333333333333,0.22526065838759338,4.496998799519807,0.333333,0.333333,0.333333,0.6190285588235295
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,4,660,0.41363636363636364,0.3333333333333333,0.19856788013467733,5.551515151515152,0.333333,0.333333,0.333333,0.6143184590909091
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,2,645,0.17364341085271318,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,3,714,0.18627450980392157,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,4,660,0.37424242424242427,0.43636363636363634,0.37363074210400415,6.62396694214876,0.4363639999999999,0.4363639999999999,0.4363639999999999,0.6784479409090909
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,4,660,0.19090909090909092,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,2,645,0.14108527131782947,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,3,714,0.17647058823529413,0.16666666666666666,0.11315116669495262,3.9348739495798317,0.166667,0.166667,0.166667,0.5221920084033613
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,4,660,0.18333333333333332,0.1,0.06347680273900194,4.163636363636364,0.1,0.1,0.1,0.48251351363636363
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,2,645,0.14108527131782947,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,3,714,0.11624649859943978,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,4,660,0.14393939393939395,0.3333333333333333,0.3113589517533368,5.9480519480519485,0.333333,0.333333,0.333333,0.6199095363636363
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,4,660,0.09242424242424242,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,2,645,0.19069767441860466,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,3,714,0.27871148459383754,0.16666666666666666,0.11315116669495262,3.9348739495798317,0.166667,0.166667,0.166667,0.5221920084033613
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,4,660,0.37727272727272726,0.1,0.06347680273900194,4.163636363636364,0.1,0.1,0.1,0.48251351363636363
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,2,645,0.19069767441860466,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,3,714,0.18627450980392157,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,4,660,0.28484848484848485,0.3333333333333333,0.3113589517533368,5.9480519480519485,0.333333,0.333333,0.333333,0.6199095363636363
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,4,660,0.15,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,2,645,0.17364341085271318,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,3,714,0.34593837535014005,0.16666666666666666,0.11315116669495262,3.9348739495798317,0.166667,0.166667,0.166667,0.5221920084033613
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,4,660,0.3939393939393939,0.1,0.06347680273900194,4.163636363636364,0.1,0.1,0.1,0.48251351363636363
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,2,645,0.17364341085271318,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,3,714,0.18627450980392157,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,4,660,0.3515151515151515,0.3333333333333333,0.3113589517533368,5.9480519480519485,0.333333,0.333333,0.333333,0.6199095363636363
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,4,660,0.19090909090909092,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,2,645,0.0,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,3,714,0.0,0.3333333333333333,0.22526065838759338,4.496998799519807,0.333333,0.333333,0.333333,0.6190285588235295
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,4,660,0.0,0.3333333333333333,0.19856788013467733,5.551515151515152,0.333333,0.333333,0.333333,0.6143184590909091
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,2,645,0.0,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,3,714,0.0,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,4,660,0.0,0.43636363636363634,0.37363074210400415,6.62396694214876,0.4363639999999999,0.4363639999999999,0.4363639999999999,0.6784479409090909
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,4,660,0.0,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,2,645,0.0,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,3,714,0.0,0.3333333333333333,0.22526065838759338,4.496998799519807,0.333333,0.333333,0.333333,0.6190285588235295
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,4,660,0.0,0.3333333333333333,0.19856788013467733,5.551515151515152,0.333333,0.333333,0.333333,0.6143184590909091
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,2,645,0.0,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,3,714,0.0,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,4,660,0.0,0.43636363636363634,0.37363074210400415,6.62396694214876,0.4363639999999999,0.4363639999999999,0.4363639999999999,0.6784479409090909
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,2,645,0.0,0.0,0.0,5.162790697674419,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,3,714,0.0,0.0,0.0,7.869747899159663,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,4,660,0.0,0.6,0.5724969034419235,8.327272727272728,0.6,0.6,0.6,0.7759782636363637
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,2,645,0.0,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,3,714,0.0,0.3333333333333333,0.22526065838759338,4.496998799519807,0.333333,0.333333,0.333333,0.6190285588235295
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,4,660,0.0,0.3333333333333333,0.19856788013467733,5.551515151515152,0.333333,0.333333,0.333333,0.6143184590909091
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,1,1581,0.0,0.0,0.0,6.233396584440228,1.0,1.0,1.0,1.0
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,2,645,0.0,0.3333333333333333,0.25598686197523407,3.441860465116279,0.333333,0.333333,0.333333,0.6498192093023256
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,3,714,0.0,0.5,0.45219881883968566,5.902310924369748,0.5,0.5,0.5,0.7166617899159663
